doc_id,topic_index,score
4461,6,0.475238
4462,3,0.924982
4463,0,0.549884
4464,8,0.899976
4465,1,0.699947
4466,8,0.930753
4467,5,0.699917
4468,5,0.549902
4469,7,0.699944
4470,8,0.549969
4471,2,0.645599
4472,4,0.943737
4473,3,0.939987
4474,9,0.899972
4475,7,0.871413
4476,3,0.442502
4477,3,0.819948
4478,7,0.549925
4479,6,0.549955
4480,6,0.441783
4481,7,0.699955
4482,5,0.4627
4483,5,0.538202
4484,9,0.957133
4485,6,0.774962
4486,2,0.69995
4487,5,0.692862
4488,4,0.541243
4489,4,0.699948
4490,2,0.918161
4491,2,0.699958
4492,3,0.60719
4493,2,0.484851
4494,5,0.952619
4495,3,0.849971
4496,7,0.428417
4497,1,0.887465
4498,0,0.1
4499,6,0.647559
4500,0,0.774927
4501,6,0.82988
4502,5,0.909981
4503,0,0.1
4504,9,0.924977
4505,0,0.918159
4506,0,0.887493
4507,7,0.394262
4508,1,0.87139
4509,0,0.1
4510,4,0.774957
4511,3,0.655027
4512,3,0.699977
4513,9,0.54799
4514,3,0.918166
4515,5,0.935692
4516,0,0.77494
4517,5,0.774947
4518,2,0.774944
4519,8,0.54989
4520,5,0.699972
4521,8,0.77496
4522,3,0.819958
4523,8,0.517473
4524,7,0.774963
4525,6,0.774959
4526,7,0.871404
4527,3,0.849973
4528,6,0.909977
4529,3,0.549976
4530,5,0.457387
4531,0,0.56853
4532,0,0.924977
4533,0,0.774974
4534,6,0.797875
4535,0,0.648469
4536,4,0.909981
4537,1,0.495274
4538,0,0.887492
4539,9,0.774951
4540,0,0.774965
4541,9,0.954986
4542,0,0.774967
4543,9,0.699921
4544,7,0.973522
4545,1,0.909975
4546,1,0.481315
4547,7,0.899973
4548,7,0.549378
4549,4,0.819959
4550,9,0.620847
4551,5,0.774941
4552,5,0.849958
4553,4,0.699944
4554,4,0.66446
4555,5,0.699942
4556,4,0.871411
4557,4,0.849955
4558,6,0.66455
4559,4,0.549919
4560,4,0.808367
4561,9,0.819954
4562,6,0.774955
4563,0,0.406145
4564,9,0.51608
4565,9,0.722563
4566,6,0.899979
4567,0,0.695381
4568,1,0.509396
4569,6,0.973522
4570,2,0.930749
4571,8,0.69995
4572,4,0.709682
4573,6,0.871392
4574,9,0.849972
4575,6,0.531991
4576,4,0.557342
4577,5,0.871401
4578,4,0.819959
4579,7,0.583711
4580,5,0.819952
4581,5,0.549957
4582,5,0.411765
4583,5,0.521003
4584,3,0.724801
4585,3,0.453646
4586,7,0.612524
4587,7,0.774939
4588,4,0.549844
4589,1,0.540774
4590,7,0.81996
4591,5,0.887473
4592,6,0.774953
4593,0,0.1
4594,5,0.774928
4595,8,0.774938
4596,7,0.871404
4597,0,0.1
4598,4,0.491362
4599,8,0.354769
4600,1,0.641012
4601,3,0.699965
4602,7,0.666551
4603,0,0.887492
4604,0,0.1
4605,4,0.705991
4606,0,0.1
4607,2,0.774944
4608,2,0.699938
4609,9,0.560858
4610,7,0.97096
4611,4,0.81997
4612,7,0.422119
4613,4,0.861937
4614,8,0.478006
4615,0,0.1
4616,4,0.570402
4617,7,0.774945
4618,8,0.549948
4619,9,0.77494
4620,4,0.433887
4621,0,0.887492
4622,1,0.610219
4623,4,0.584635
4624,0,0.548496
4625,8,0.549953
4626,4,0.682569
4627,5,0.974993
4628,0,0.596713
4629,8,0.699978
4630,2,0.954986
4631,0,0.954989
4632,2,0.89998
4633,2,0.935699
4634,1,0.54994
4635,9,0.549963
4636,0,0.1
4637,2,0.581349
4638,1,0.924985
4639,4,0.957133
4640,4,0.887473
4641,0,0.1
4642,9,0.939986
4643,4,0.849972
4644,2,0.982686
4645,2,0.819944
4646,2,0.485594
4647,2,0.899977
4648,1,0.482557
4649,0,0.725632
4650,5,0.558822
4651,0,0.549986
4652,5,0.549945
4653,3,0.822453
4654,0,0.887493
4655,1,0.88747
4656,6,0.449662
4657,8,0.549946
4658,4,0.939982
4659,8,0.534756
4660,6,0.333797
4661,7,0.431778
4662,2,0.774939
4663,7,0.81997
4664,0,0.871388
4665,6,0.73489
4666,9,0.699957
4667,2,0.774975
4668,6,0.706405
4669,1,0.753907
4670,4,0.699926
4671,8,0.8714
4672,4,0.549928
4673,7,0.553932
4674,1,0.636417
4675,6,0.657659
4676,0,0.686661
4677,0,0.1
4678,0,0.809306
4679,4,0.642251
4680,0,0.1
4681,5,0.971868
4682,4,0.549931
4683,4,0.774923
4684,8,0.87139
4685,4,0.81998
4686,5,0.699939
4687,8,0.943733
4688,4,0.887473
4689,1,0.887473
4690,6,0.871394
4691,3,0.549976
4692,4,0.909977
4693,6,0.549205
4694,0,0.549986
4695,3,0.81993
4696,1,0.57175
4697,3,0.622613
4698,0,0.549883
4699,3,0.918164
4700,0,0.1
4701,5,0.861635
4702,2,0.89997
4703,2,0.533577
4704,1,0.825515
4705,1,0.848596
4706,0,0.549985
4707,9,0.871401
4708,8,0.504766
4709,2,0.699941
4710,9,0.549983
4711,9,0.952618
4712,1,0.549953
4713,5,0.549929
4714,1,0.959081
4715,3,0.55255
4716,4,0.476206
4717,7,0.695463
4718,9,0.871392
4719,5,0.849967
4720,7,0.849961
4721,4,0.549922
4722,0,0.84996
4723,4,0.699947
4724,9,0.583991
4725,5,0.849968
4726,7,0.699956
4727,9,0.606175
4728,3,0.699958
4729,5,0.909985
4730,3,0.8714
4731,5,0.384833
4732,5,0.516873
4733,0,0.1
4734,9,0.497457
4735,0,0.1
4736,0,0.774937
4737,3,0.909981
4738,1,0.481674
4739,8,0.91816
4740,3,0.887476
4741,9,0.819972
4742,4,0.411416
4743,4,0.699929
4744,8,0.918159
4745,2,0.774937
4746,4,0.966658
4747,2,0.774953
4748,0,0.849969
4749,5,0.658712
4750,2,0.549928
4751,0,0.541338
4752,8,0.81995
4753,0,0.1
4754,4,0.699922
4755,9,0.774952
4756,3,0.570798
4757,5,0.887472
4758,4,0.909984
4759,8,0.54989
4760,9,0.530739
4761,7,0.634269
4762,0,0.549985
4763,9,0.748171
4764,5,0.871396
4765,5,0.58384
4766,5,0.909984
4767,0,0.1
4768,3,0.699943
4769,0,0.549883
4770,4,0.578419
4771,1,0.718171
4772,1,0.701266
4773,9,0.496133
4774,8,0.96399
4775,1,0.336922
4776,7,0.361203
4777,5,0.819956
4778,6,0.607191
4779,1,0.502814
4780,5,0.728836
4781,0,0.725114
4782,6,0.849963
4783,4,0.819954
4784,8,0.54989
4785,4,0.430105
4786,4,0.774953
4787,4,0.560499
4788,3,0.549928
4789,4,0.435709
4790,3,0.53223
4791,5,0.337521
4792,9,0.565893
4793,7,0.943733
4794,3,0.819962
4795,5,0.848739
4796,9,0.64125
4797,5,0.353957
4798,5,0.774946
4799,5,0.918162
4800,5,0.819956
4801,6,0.549963
4802,6,0.751808
4803,7,0.909977
4804,5,0.549933
4805,1,0.699882
4806,4,0.8714
4807,8,0.899978
4808,5,0.549973
4809,3,0.549972
4810,0,0.849973
4811,1,0.549974
4812,5,0.819962
4813,2,0.632169
4814,6,0.774934
4815,1,0.87139
4816,7,0.930751
4817,8,0.591974
4818,5,0.685589
4819,3,0.492973
4820,5,0.967849
4821,6,0.818969
4822,6,0.899972
4823,5,0.899977
4824,5,0.962489
4825,4,0.731589
4826,4,0.542119
4827,6,0.773689
4828,8,0.909977
4829,2,0.819955
4830,5,0.949986
4831,0,0.930747
4832,5,0.899976
4833,7,0.646844
4834,8,0.598652
4835,5,0.887475
4836,6,0.774936
4837,9,0.527619
4838,6,0.819932
4839,8,0.871393
4840,7,0.42403
4841,0,0.957131
4842,5,0.56098
4843,0,0.1
4844,0,0.1
4845,6,0.930744
4846,1,0.909977
4847,6,0.635524
4848,9,0.924979
4849,0,0.1
4850,9,0.472656
4851,7,0.871389
4852,0,0.1
4853,7,0.819965
4854,8,0.467402
4855,8,0.467065
4856,5,0.774946
4857,8,0.549955
4858,5,0.871392
4859,5,0.620155
4860,8,0.88747
4861,2,0.849969
4862,6,0.528323
4863,0,0.57656
4864,6,0.887481
4865,6,0.918162
4866,8,0.774954
4867,0,0.849983
4868,0,0.924983
4869,1,0.699937
4870,9,0.670692
4871,0,0.763763
4872,1,0.77496
4873,7,0.924984
4874,7,0.918159
4875,5,0.700234
4876,9,0.930756
4877,0,0.68972
4878,0,0.626614
4879,0,0.515559
4880,3,0.549976
4881,2,0.410135
4882,9,0.671102
4883,5,0.404507
4884,8,0.952619
4885,6,0.746402
4886,6,0.696875
4887,7,0.57812
4888,8,0.54989
4889,3,0.819933
4890,5,0.774948
4891,3,0.871388
4892,1,0.871408
4893,3,0.774975
4894,1,0.924979
4895,8,0.549948
4896,4,0.774957
4897,0,0.1
4898,7,0.433241
4899,4,0.93075
4900,0,0.699942
4901,1,0.871387
4902,2,0.530916
4903,4,0.959082
4904,5,0.930753
4905,5,0.549975
4906,2,0.450876
4907,9,0.819968
4908,0,0.1
4909,2,0.819959
4910,3,0.420622
4911,4,0.943734
4912,4,0.443102
4913,9,0.918157
4914,4,0.577078
4915,2,0.849953
4916,8,0.577213
4917,5,0.475463
4918,7,0.871401
4919,7,0.909977
4920,7,0.624172
4921,4,0.627357
4922,7,0.930745
4923,9,0.499974
4924,4,0.496912
4925,8,0.887468
4926,4,0.4791
4927,5,0.423387
4928,5,0.699905
4929,4,0.529126
4930,7,0.819968
4931,0,0.887492
4932,0,0.528479
4933,2,0.54987
4934,0,0.632981
4935,9,0.819932
4936,6,0.899979
4937,6,0.909988
4938,6,0.40599
4939,6,0.887478
4940,5,0.871394
4941,6,0.541362
4942,7,0.664869
4943,8,0.697042
4944,4,0.887467
4945,9,0.720563
4946,0,0.819993
4947,6,0.899979
4948,8,0.849963
4949,5,0.429199
4950,5,0.544002
4951,4,0.774929
4952,8,0.819975
4953,7,0.954987
4954,4,0.519658
4955,3,0.689831
4956,4,0.909972
4957,9,0.479239
4958,1,0.947046
4959,7,0.84996
4960,0,0.819975
4961,1,0.930752
4962,1,0.930752
4963,8,0.68092
4964,6,0.6288
4965,9,0.549988
4966,5,0.54997
4967,8,0.54989
4968,6,0.549961
4969,9,0.549943
4970,4,0.54988
4971,0,0.1
4972,1,0.849972
4973,1,0.549963
4974,7,0.849968
4975,5,0.699906
4976,3,0.699914
4977,1,0.819966
4978,7,0.849953
4979,8,0.849977
4980,1,0.887466
4981,5,0.981628
4982,1,0.63184
4983,5,0.952619
4984,4,0.899974
4985,8,0.595402
4986,5,0.909982
4987,7,0.596234
4988,2,0.871383
4989,9,0.653559
4990,3,0.54999
4991,1,0.549965
4992,6,0.513398
4993,0,0.1
4994,7,0.699965
4995,7,0.448155
4996,8,0.819969
4997,8,0.503531
4998,7,0.887479
4999,0,0.699964
5000,0,0.1
5001,7,0.909978
5002,8,0.69994
5003,1,0.549961
5004,0,0.1
5005,5,0.701689
5006,5,0.699941
5007,2,0.849959
5008,7,0.814906
5009,4,0.520372
5010,4,0.539733
5011,5,0.924981
5012,4,0.819944
5013,4,0.644111
5014,9,0.412454
5015,2,0.924981
5016,0,0.525702
5017,0,0.844997
5018,0,0.716689
5019,4,0.909977
5020,7,0.947042
5021,0,0.1
5022,9,0.634371
5023,5,0.96086
5024,3,0.701077
5025,7,0.54994
5026,2,0.849966
5027,5,0.871397
5028,4,0.909972
5029,0,0.1
5030,2,0.484028
5031,3,0.69996
5032,3,0.8714
5033,2,0.549926
5034,8,0.774954
5035,2,0.339199
5036,0,0.819973
5037,0,0.549986
5038,1,0.549983
5039,0,0.1
5040,0,0.1
5041,2,0.699961
5042,6,0.871413
5043,0,0.1
5044,0,0.849969
5045,7,0.699965
5046,0,0.552692
5047,5,0.653826
5048,8,0.521546
5049,7,0.871404
5050,3,0.549976
5051,8,0.742198
5052,3,0.887471
5053,0,0.1
5054,4,0.549908
5055,6,0.657868
5056,4,0.525673
5057,0,0.935696
5058,8,0.549948
5059,9,0.819955
5060,8,0.549947
5061,4,0.924979
5062,0,0.645948
5063,6,0.819954
5064,0,0.871397
5065,6,0.932319
5066,7,0.734804
5067,4,0.819962
5068,5,0.871399
5069,7,0.93999
5070,0,0.949987
5071,6,0.559556
5072,4,0.819959
5073,0,0.849966
5074,0,0.699952
5075,0,0.423091
5076,0,0.699949
5077,0,0.887474
5078,8,0.819956
5079,9,0.436571
5080,5,0.819972
5081,5,0.774967
5082,3,0.930748
5083,8,0.687865
5084,7,0.96249
5085,5,0.918159
5086,4,0.887467
5087,7,0.593626
5088,4,0.463932
5089,4,0.728333
5090,3,0.482504
5091,4,0.774958
5092,7,0.70993
5093,7,0.924984
5094,5,0.887471
5095,4,0.549922
5096,5,0.952619
5097,8,0.918157
5098,1,0.774964
5099,0,0.1
5100,9,0.939983
5101,4,0.731726
5102,3,0.549934
5103,7,0.846584
5104,8,0.924979
5105,5,0.690167
5106,4,0.699953
5107,1,0.699964
5108,1,0.819959
5109,5,0.699964
5110,2,0.849964
5111,7,0.819969
5112,4,0.849961
5113,6,0.699979
5114,4,0.819972
5115,8,0.699917
5116,8,0.549868
5117,2,0.909981
5118,8,0.549981
5119,9,0.935699
5120,8,0.587179
5121,9,0.549944
5122,8,0.797358
5123,9,0.887477
5124,4,0.954988
5125,5,0.84524
5126,3,0.871387
5127,7,0.930749
5128,1,0.699956
5129,5,0.699971
5130,6,0.849973
5131,5,0.549933
5132,4,0.668961
5133,5,0.549897
5134,4,0.819963
5135,3,0.909976
5136,3,0.77496
5137,6,0.819961
5138,7,0.918158
5139,3,0.774971
5140,7,0.392245
5141,4,0.549929
5142,7,0.943733
5143,9,0.549964
5144,1,0.909978
5145,3,0.774942
5146,6,0.918165
5147,0,0.549986
5148,5,0.496386
5149,8,0.849952
5150,5,0.909987
5151,5,0.70079
5152,8,0.871401
5153,0,0.699909
5154,8,0.819976
5155,0,0.8714
5156,0,0.930747
5157,0,0.665081
5158,7,0.918165
5159,8,0.699974
5160,0,0.887468
5161,1,0.77494
5162,6,0.871394
5163,8,0.887482
5164,5,0.549982
5165,6,0.899967
5166,8,0.699955
5167,2,0.774942
5168,0,0.760702
5169,4,0.909979
5170,6,0.899969
5171,6,0.695126
5172,2,0.930749
5173,2,0.348607
5174,2,0.887469
5175,8,0.699937
5176,7,0.553408
5177,5,0.871402
5178,4,0.871395
5179,2,0.819972
5180,6,0.400937
5181,2,0.655614
5182,7,0.699945
5183,8,0.699966
5184,2,0.871398
5185,2,0.8714
5186,2,0.771837
5187,2,0.930753
5188,0,0.766925
5189,4,0.789176
5190,7,0.84996
5191,4,0.918158
5192,9,0.518838
5193,0,0.819956
5194,2,0.774949
5195,6,0.693597
5196,5,0.774969
5197,9,0.774951
5198,7,0.451257
5199,7,0.871396
5200,4,0.899976
5201,5,0.924978
5202,4,0.514116
5203,4,0.774927
5204,0,0.699932
5205,0,0.871397
5206,7,0.549984
5207,0,0.72121
5208,5,0.899975
5209,6,0.69995
5210,8,0.899978
5211,9,0.652907
5212,7,0.939986
5213,0,0.887469
5214,3,0.549975
5215,3,0.885065
5216,4,0.551065
5217,0,0.549884
5218,0,0.818592
5219,0,0.819928
5220,8,0.871403
5221,7,0.763827
5222,9,0.534379
5223,2,0.849984
5224,8,0.939982
5225,7,0.643923
5226,1,0.918162
5227,9,0.94704
5228,3,0.549975
5229,7,0.949982
5230,9,0.819953
5231,6,0.563842
5232,0,0.819993
5233,7,0.442862
5234,1,0.849968
5235,7,0.472055
5236,5,0.624128
5237,5,0.605548
5238,7,0.939987
5239,5,0.604755
5240,3,0.909968
5241,4,0.819941
5242,5,0.943737
5243,4,0.47864
5244,5,0.591918
5245,5,0.54995
5246,3,0.549971
5247,5,0.819968
5248,5,0.626535
5249,5,0.77489
5250,6,0.871393
5251,5,0.969994
5252,7,0.899973
5253,8,0.692507
5254,5,0.699975
5255,7,0.849951
5256,2,0.774961
5257,8,0.774981
5258,6,0.935696
5259,4,0.542399
5260,4,0.81998
5261,4,0.688241
5262,3,0.58431
5263,8,0.554104
5264,3,0.774985
5265,4,0.620182
5266,4,0.8714
5267,5,0.699976
5268,3,0.699881
5269,3,0.699984
5270,8,0.51228
5271,7,0.549947
5272,5,0.8219
5273,7,0.575822
5274,7,0.592964
5275,8,0.605912
5276,5,0.69994
5277,0,0.634179
5278,8,0.81996
5279,3,0.774951
5280,5,0.73241
5281,5,0.871398
5282,3,0.549975
5283,7,0.583789
5284,3,0.837682
5285,6,0.77494
5286,5,0.887467
5287,7,0.419345
5288,3,0.849972
5289,9,0.693088
5290,8,0.378274
5291,9,0.774954
5292,3,0.819968
5293,2,0.774941
5294,8,0.634736
5295,6,0.930753
5296,9,0.84997
5297,8,0.699949
5298,3,0.549976
5299,3,0.918158
5300,8,0.871402
5301,9,0.924981
5302,7,0.38388
5303,7,0.774931
5304,9,0.947045
5305,0,0.503848
5306,9,0.871393
5307,4,0.440151
5308,8,0.549937
5309,5,0.849966
5310,9,0.899973
5311,8,0.699919
5312,2,0.899975
5313,8,0.949987
5314,0,0.819965
5315,6,0.36772
5316,5,0.774946
5317,0,0.761742
5318,2,0.839176
5319,5,0.699955
5320,6,0.819961
5321,3,0.549901
5322,0,0.1
5323,2,0.481805
5324,7,0.610233
5325,0,0.849952
5326,7,0.56951
5327,7,0.899972
5328,3,0.549976
5329,5,0.678669
5330,5,0.465531
5331,5,0.552303
5332,9,0.924981
5333,0,0.819959
5334,0,0.81997
5335,6,0.819965
5336,9,0.459642
5337,0,0.939983
5338,9,0.899976
5339,6,0.651587
5340,7,0.763928
5341,9,0.95908
5342,4,0.871391
5343,8,0.871399
5344,0,0.593861
5345,1,0.587231
5346,6,0.966657
5347,7,0.699955
5348,0,0.475026
5349,6,0.774954
5350,8,0.909979
5351,2,0.774962
5352,2,0.774961
5353,2,0.549976
5354,0,0.1
5355,1,0.871406
5356,7,0.694151
5357,4,0.935698
5358,9,0.626424
5359,7,0.909965
5360,7,0.93075
5361,2,0.366104
5362,3,0.935698
5363,9,0.871395
5364,7,0.85815
5365,7,0.979063
5366,1,0.774977
5367,1,0.849963
5368,7,0.472371
5369,5,0.943739
5370,8,0.566544
5371,0,0.935699
5372,7,0.871398
5373,1,0.849977
5374,8,0.699962
5375,1,0.849969
5376,1,0.849976
5377,8,0.549948
5378,1,0.899973
5379,6,0.935698
5380,8,0.947048
5381,5,0.444641
5382,7,0.595368
5383,4,0.909973
5384,7,0.909501
5385,3,0.362934
5386,4,0.774956
5387,1,0.90997
5388,1,0.774945
5389,0,0.480649
5390,9,0.935703
5391,4,0.712652
5392,3,0.849973
5393,8,0.605383
5394,0,0.1
5395,6,0.534636
5396,8,0.774933
5397,8,0.774931
5398,9,0.819964
5399,0,0.1
5400,1,0.819954
5401,0,0.699958
5402,3,0.539256
5403,8,0.930747
5404,8,0.849962
5405,6,0.601915
5406,5,0.774937
5407,9,0.871394
5408,4,0.319133
5409,7,0.943737
5410,3,0.899972
5411,4,0.774926
5412,4,0.924984
5413,8,0.930745
5414,8,0.47111
5415,1,0.819964
5416,7,0.447985
5417,1,0.665625
5418,7,0.511998
5419,7,0.774968
5420,6,0.699962
5421,6,0.935697
5422,7,0.84996
5423,3,0.819959
5424,8,0.899975
5425,7,0.871402
5426,7,0.663452
5427,4,0.918161
5428,1,0.561861
5429,9,0.39569
5430,3,0.774958
5431,0,0.918161
5432,8,0.820545
5433,2,0.632334
5434,5,0.398441
5435,0,0.774956
5436,8,0.774947
5437,5,0.406629
5438,0,0.887492
5439,0,0.502953
5440,3,0.849943
5441,7,0.849966
5442,6,0.943735
5443,0,0.930758
5444,0,0.887465
5445,8,0.849972
5446,0,0.374219
5447,8,0.819951
5448,6,0.887469
5449,5,0.549868
5450,7,0.957128
5451,7,0.91816
5452,1,0.546415
5453,0,0.75703
5454,2,0.783764
5455,0,0.899975
5456,8,0.699903
5457,5,0.89997
5458,8,0.849977
5459,9,0.549973
5460,4,0.909979
5461,7,0.699968
5462,0,0.45938
5463,3,0.891346
5464,1,0.899978
5465,1,0.774959
5466,8,0.819946
5467,8,0.845687
5468,0,0.899948
5469,0,0.646708
5470,7,0.774973
5471,0,0.1
5472,8,0.918156
5473,8,0.540843
5474,5,0.959078
5475,0,0.1
5476,8,0.871393
5477,2,0.493931
5478,1,0.719686
5479,8,0.935697
5480,8,0.79447
5481,0,0.1
5482,1,0.714281
5483,7,0.849961
5484,0,0.491886
5485,7,0.849964
5486,8,0.615253
5487,1,0.688922
5488,1,0.876603
5489,1,0.878048
5490,1,0.819945
5491,1,0.959079
5492,4,0.726574
5493,5,0.588242
5494,3,0.699906
5495,4,0.774952
5496,9,0.849946
5497,9,0.774969
5498,0,0.1
5499,7,0.774937
5500,3,0.819962
5501,0,0.293982
5502,1,0.699967
5503,0,0.1
5504,9,0.819942
5505,9,0.746886
5506,1,0.909982
5507,0,0.40483
5508,6,0.849963
5509,5,0.549988
5510,0,0.606521
5511,1,0.523963
5512,0,0.351041
5513,8,0.51998
5514,6,0.541336
5515,0,0.887472
5516,3,0.699936
5517,9,0.488493
5518,5,0.591497
5519,0,0.538757
5520,8,0.698594
5521,6,0.491333
5522,3,0.505108
5523,2,0.712517
5524,2,0.918162
5525,7,0.549961
5526,0,0.473732
5527,0,0.81996
5528,7,0.549972
5529,5,0.549885
5530,2,0.95908
5531,5,0.423921
5532,9,0.947045
5533,8,0.502077
5534,5,0.451737
5535,9,0.930749
5536,0,0.887493
5537,1,0.549966
5538,4,0.774921
5539,7,0.580777
5540,0,0.472768
5541,5,0.819962
5542,1,0.699934
5543,6,0.699955
5544,0,0.819938
5545,7,0.849963
5546,2,0.549913
5547,7,0.811165
5548,2,0.849961
5549,8,0.774945
5550,3,0.549925
5551,4,0.577283
5552,4,0.963989
5553,5,0.423756
5554,4,0.790884
5555,4,0.566408
5556,8,0.899969
5557,7,0.512317
5558,4,0.726923
5559,6,0.457213
5560,4,0.935696
